Rank,Ticker,Name,Period,Group,EBIT_TTM,EBIT_Estimated,EnterpriseValue,EarningsYield,RoC,MarketCap_mnTL,NetDebt_mnTL,FinansmanGideri,Volume_mnUSD,EY_Rank,RoC_Rank,Magic_Score,FinansmanGideri_EBIT_%,DebtShareOfCapital_%
22,GUBRF,"GUBRF - Gübre Fabrikaları 
	Hisse Senedi",2026/3,March,11.372.906.180,False,155.367.300.000,0.0732001275686711,0.2756768656269178,159.902,-4.535,2.271.621.446,29.7,32.0,12.0,44.0,20.0,-11.0
23,ULKER,"ULKER - Ülker Bisküvi 
	Hisse Senedi",2026/6,June,12.416.232.000,False,76.518.109.686,0.1622652735535587,0.1235408883297503,34.417,42.102,15.752.359.000,12.7,10.0,34.0,44.0,126.9,41.9
24,OYAKC,"OYAKC - Oyak Çimento 
	Hisse Senedi",2026/6,June,10.102.534.000,False,95.133.862.954,0.1061928285715936,0.1460152384039612,105.887,-10.753,1.682.447.000,8.5,23.0,28.0,51.0,16.7,-15.5
25,PAHOL,"PAHOL - Pasifik Holding 
	Hisse Senedi",2026/6,June,4.903.813.174,False,26.399.400.000,0.1857547207133495,0.0958271785425423,26.400,-1,294.996.172,7.3,7.0,46.0,53.0,6.0,-0.0
26,GESAN,"GESAN - Girişim Elektrik 
	Hisse Senedi",2026/6,June,3.527.866.000,False,32.746.400.000,0.1077329416363325,0.1255162532288397,28.106,4.640,565.125.000,21.8,22.0,33.0,55.0,16.0,16.5
27,EUPWR,"EUPWR - Europower Enerji 
	Hisse Senedi",2026/6,June,3.233.811.000,False,50.461.000.000,0.0640853530449257,0.1914395699947289,47.520,2.941,207.564.000,46.2,39.0,21.0,60.0,6.4,17.4
28,HEDEF,"HEDEF - Hedef Holding 
	Hisse Senedi",2026/6,June,2.881.775.838,False,89.358.400.000,0.0322496356022489,0.3662172590973192,88.380,978,67.097.377,13.6,61.0,3.0,64.0,2.3,12.4
29,GENIL,"GENIL - Gen İlaç 
	Hisse Senedi",2026/6,June,2.718.310.756,False,57.745.100.000,0.0470743103051168,0.2199524000242985,52.650,5.095,1.323.469.361,10.0,50.0,15.0,65.0,48.7,41.2
30,ASTOR,"ASTOR - Astor Enerji 
	Hisse Senedi",2026/6,June,11.095.868.713,False,272.501.100.000,0.040718619899149,0.250691893898908,281.935,-9.434,1.474.499.832,207.8,53.0,13.0,66.0,13.3,-21.3
31,BRYAT,"BRYAT - Borusan Yatırım 
	Hisse Senedi",2026/6,June,4.163.923.318,False,46.759.925.000,0.0890489734104577,0.119864435249908,47.503,-743,,2.2,30.0,37.0,67.0,,-2.1
32,CWENE,"CWENE - Cw Enerji 
	Hisse Senedi",2026/6,June,2.885.181.811,False,41.192.623.665,0.0700412247215424,0.1268072742801708,31.766,9.426,2.546.088.301,59.7,35.0,32.0,67.0,88.2,41.4
33,GLRMK,"GLRMK - Gülermak Ağır Sanayi 
	Hisse Senedi",2026/6,June,5.418.533.643,False,54.716.380.000,0.0990294614336693,0.109466610434349,55.100,-384,1.645.441.270,14.7,26.0,41.0,67.0,30.4,-0.8
34,GLYHO,"GLYHO - Global Yatırım Holding 
	Hisse Senedi",2026/6,June,6.850.712.606,False,99.449.500.000,0.0688863453913795,0.1378048929509385,31.980,67.470,4.108.323.303,1.4,38.0,30.0,68.0,60.0,135.7
35,ARMGD,"ARMGD - Armada Gıda 
	Hisse Senedi",2026/6,June,2.134.727.930,False,47.727.431.049,0.0447274844486443,0.1949223304141951,42.290,5.438,1.186.724.645,5.3,51.0,18.0,69.0,55.6,49.7
36,DOAS,"DOAS - Doğuş Otomotiv 
	Hisse Senedi",2026/6,June,7.663.350.000,False,68.131.300.000,0.1124791395437926,0.0840936725391831,35.904,32.227,9.457.316.000,3.8,20.0,52.0,72.0,123.4,35.4
37,AKSA,"AKSA - Aksa 
	Hisse Senedi",2026/6,June,4.624.381.000,False,66.180.750.000,0.069875016526709,0.1109018575921631,43.085,23.096,5.882.204.000,5.9,36.0,40.0,76.0,127.2,55.4
38,AHGAZ,"AHGAZ - Ahlatçı Doğalgaz 
	Hisse Senedi",2026/6,June,12.379.245.880,False,170.684.200.000,0.0725271927923029,0.1049528879483869,106.028,64.656,1.291.438.011,4.0,33.0,43.0,76.0,10.4,54.8
39,SELEC,"SELEC - Selçuk Ecza Deposu 
	Hisse Senedi",2026/6,June,7.267.176.484,False,193.400.300.000,0.0375758283932341,0.1924877952282388,201.204,-7.804,798.396.927,25.6,56.0,20.0,76.0,11.0,-20.7
40,TRALT,"TRALT - Türk Altın 
	Hisse Senedi",2026/6,June,7.386.617.000,False,145.848.625.000,0.050645777428481,0.1313715621221226,167.331,-21.482,,130.5,47.0,31.0,78.0,,-38.2
41,FROTO,"FROTO - Ford Otosan 
	Hisse Senedi",2026/6,June,27.524.063.000,False,398.850.925.000,0.0690083970596282,0.1028858575941055,286.869,111.982,38.099.705.000,36.5,37.0,45.0,82.0,138.4,41.9
42,RYSAS,"RYSAS - Reysaş Taşımacılık 
	Hisse Senedi",2026/6,June,4.127.927.783,False,58.297.300.000,0.0708082155262765,0.0877658867577896,54.080,4.217,2.880.848.828,5.8,34.0,49.0,83.0,69.8,9.0
43,EFOR,"EFOR - Efor Yat. San. 
	Hisse Senedi",2026/6,June,1.179.094.616,False,47.077.100.000,0.0250460333368028,0.1942477740863722,44.213,2.864,1.136.873.813,33.9,65.0,19.0,84.0,96.4,47.2
44,AGHOL,"AGHOL - Anadolu Grubu Holding 
	Hisse Senedi",2026/6,June,18.591.195.000,False,181.438.301.793,0.1024656581125321,0.0587915450201582,83.971,97.468,42.198.142.000,3.4,24.0,62.0,86.0,227.0,30.8
45,TABGD,"TABGD - Tab Gıda 
	Hisse Senedi",2026/6,June,3.357.226.000,False,62.415.314.800,0.0537884974346071,0.10293662688742,60.594,1.822,1.869.269.000,5.1,45.0,44.0,89.0,55.7,5.6
46,CIMSA,"CIMSA - Çimsa 
	Hisse Senedi",2026/6,June,4.366.096.000,False,68.654.204.655,0.0635954639915061,0.0844197447679471,42.400,26.254,1.939.705.000,7.7,40.0,50.0,90.0,44.4,50.8
47,KCAER,"KCAER - Kocaer Çelik Sanayi 
	Hisse Senedi",2026/6,June,1.681.241.869,False,28.093.350.000,0.0598448340621534,0.0957689269379185,25.680,2.413,1.609.948.074,4.7,43.0,47.0,90.0,95.8,13.7
48,ASELS,"ASELS - Aselsan 
	Hisse Senedi",2026/6,June,48.613.117.000,False,1.732.424.400.000,0.0280607436607334,0.1486466792520939,1.698.600,33.824,9.659.813.000,279.2,64.0,27.0,91.0,19.9,10.3
49,ENKAI,"ENKAI - Enka İnşaat 
	Hisse Senedi",2026/6,June,27.709.033.000,False,363.463.200.000,0.0762361444019642,0.0605785682532935,535.800,-172.337,2.422.422.000,25.4,31.0,60.0,91.0,8.7,-37.7
50,AKSEN,"AKSEN - Aksa Enerji 
	Hisse Senedi",2026/6,June,9.558.170.230,False,155.255.016.232,0.0615643246962256,0.0831511801632379,95.777,59.478,2.992.461.836,18.2,42.0,53.0,95.0,31.3,51.7
51,ALKLC,"ALKLC - Altınkılıç Gıda 
	Hisse Senedi",2026/6,June,618.838.065,False,60.151.800.000,0.0102879392636629,0.1654180602867963,57.120,3.032,1.216.545.328,14.4,73.0,24.0,97.0,196.6,81.0
52,KRDMD,"KRDMD - Kardemir (D) 
	Hisse Senedi",2026/6,June,3.432.029.164,False,35.717.583.075,0.0960879451678956,0.0287096591723832,35.500,217,2.977.696.401,51.9,28.0,70.0,98.0,86.8,0.2
53,NUHCM,"NUHCM - Nuh Çimento 
	Hisse Senedi",2026/6,June,1.776.217.582,False,28.222.606.560,0.0629359863775814,0.0697544869005849,32.987,-4.764,358.223.798,0.3,41.0,58.0,99.0,20.2,-18.7
54,BRSAN,"BRSAN - Borusan Birleşik Boru Fab. 
	Hisse Senedi",2026/6,June,4.527.097.000,False,104.146.804.906,0.0434684194496574,0.0921514911184109,96.759,7.388,1.130.799.000,28.0,52.0,48.0,100.0,25.0,15.0
55,LYDHO,"LYDHO - Lydia Holding 
	Hisse Senedi",2026/6,June,1.084.094.403,False,46.133.231.732,0.0234992078878361,0.1177860432566358,47.343,-1.210,12.130.652,1.5,67.0,38.0,105.0,1.1,-13.1
56,CEMZY,"CEMZY - Cem Zeytin 
	Hisse Senedi",2026/6,June,526.947.439,False,32.689.600.000,0.0161197273444765,0.1120057544289746,32.729,-39,308.788.603,10.8,69.0,39.0,108.0,58.6,-0.8
57,KCHOL,"KCHOL - Koç Holding 
	Hisse Senedi",2026/6,June,151.850.000.000,False,3.834.160.010.275,0.0396045025750265,0.076923232791941,571.845,3.262.315,89.148.000.000,109.4,54.0,54.0,108.0,58.7,165.3
58,BIMAS,"BIMAS - Bim Birleşik Mağazalar A.Ş 
	Hisse Senedi",2026/6,June,20.822.769.000,False,548.087.100.000,0.0379917151854148,0.074221201795418,515.700,32.387,8.853.042.000,84.0,55.0,55.0,110.0,42.5,11.5
59,ENERY,"ENERY - Enerya Enerji 
	Hisse Senedi",2026/6,June,5.374.384.980,False,106.659.600.000,0.0503881974055781,0.0535161864211642,111.600,-4.940,661.013.660,12.7,48.0,63.0,111.0,12.3,-4.9
60,THYAO,"THYAO - Türk Hava Yolları 
	Hisse Senedi",2026/6,June,60.502.000.000,False,1.028.173.000.000,0.058844182836935,0.0338634893129241,407.790,620.383,38.145.000.000,329.8,44.0,68.0,112.0,63.0,34.7
61,SAHOL,"SAHOL - Sabancı Holding 
	Hisse Senedi",2026/6,June,98.671.019.000,False,3.312.284.498.274,0.0297894154476849,0.0844012202851666,199.431,3.112.854,20.553.199.000,64.6,62.0,51.0,113.0,20.8,266.3
62,ISDMR,"ISDMR - İskenderun Demir Çelik 
	Hisse Senedi",2026/6,June,8.164.848.000,False,171.270.300.000,0.047672293444923,0.0440065254618923,174.000,-2.730,2.779.520.000,1.9,49.0,66.0,115.0,34.0,-1.5
63,TOASO,"TOASO - Tofaş Fabrika 
	Hisse Senedi",2026/6,June,7.369.281.000,False,201.259.200.000,0.0366158714732047,0.0730850138303329,142.125,59.134,3.331.377.000,23.9,59.0,57.0,116.0,45.2,58.6
64,AKFYE,"AKFYE - Akfen Yenilenebilir Enerji 
	Hisse Senedi",2026/6,June,2.164.023.000,False,40.768.836.923,0.0530803222104219,0.0282102179634631,29.421,11.348,2.234.036.000,5.8,46.0,71.0,117.0,103.2,14.8
65,ARCLK,"ARCLK - Arçelik 
	Hisse Senedi",2026/6,June,9.504.573.000,False,257.409.356.142,0.0369239608942808,0.0593858582829186,63.755,193.654,37.304.743.000,3.4,57.0,61.0,118.0,392.5,121.0
66,AKCNS,"AKCNS - Akçansa 
	Hisse Senedi",2026/6,June,1.198.152.000,False,41.530.540.846,0.0288499011951205,0.0459117391731685,41.085,446,1.082.387.000,2.6,63.0,65.0,128.0,90.3,1.7
67,EREGL,"EREGL - Ereğli Demir Çelik 
	Hisse Senedi",2026/6,June,11.450.867.000,False,311.532.300.000,0.0367565963465104,0.0261125502572378,272.020,39.512,14.182.278.000,124.0,58.0,73.0,131.0,123.9,9.0
68,AYGAZ,"AYGAZ - Aygaz 
	Hisse Senedi",2026/6,June,2.315.989.000,False,69.690.856.945,0.0332323220222098,0.0270138126035687,73.633,-3.942,1.020.767.000,7.5,60.0,72.0,132.0,44.1,-4.6
69,BIGEN,"BIGEN - Birleşim Grup Enerji 
	Hisse Senedi",2026/6,June,416.148.707,False,89.779.000.000,0.0046352566524465,0.0741074420790651,86.492,3.287,495.242.980,18.9,76.0,56.0,132.0,119.0,58.5
70,RALYH,"RALYH - Ral Yatırım Holding 
	Hisse Senedi",2026/6,June,816.604.057,False,93.578.000.000,0.0087264534078522,0.0669231020552063,89.910,3.668,606.437.861,15.1,75.0,59.0,134.0,74.3,30.1
71,CVKMD,"CVKMD - Cvk Maden 
	Hisse Senedi",2026/6,June,593.529.812,False,57.318.500.000,0.0103549432033287,0.0473764234879659,53.600,3.718,2.232.438.924,12.1,72.0,64.0,136.0,376.1,29.7
72,GRTHO,"GRTHO - GrainTurk Tarım 
	Hisse Senedi",2026/6,June,439.847.700,False,28.316.600.000,0.0155332102017897,0.0385111559816886,29.338,-1.021,260.685.680,6.7,70.0,67.0,137.0,59.3,-8.9
73,PGSUS,"PGSUS - Pegasus Hava Taşımacılığı 
	Hisse Senedi",2026/6,June,6.505.131.095,False,263.393.600.000,0.0246973772141768,0.0197079296872927,78.300,185.094,15.105.858.549,37.4,66.0,75.0,141.0,232.2,56.1
74,KLRHO,"KLRHO - Kiler Holding 
	Hisse Senedi",2026/6,June,1.628.500.000,False,88.206.300.000,0.0184624000779989,0.0250639785563773,95.062,-6.856,726.222.000,6.4,68.0,74.0,142.0,44.6,-10.6
75,PASEU,"PASEU - Pasifik Eurasia 
	Hisse Senedi",2026/6,June,163.949.433,False,58.299.800.000,0.0028121783093595,0.031128704143839,56.683,1.617,318.450.606,39.5,77.0,69.0,146.0,194.2,30.7
76,SASA,"SASA - Sasa Polyester Sanayi A.Ş. 
	Hisse Senedi",2026/6,June,3.978.002.000,False,290.510.777.570,0.0136931305381297,0.0130983071911711,154.356,136.155,29.594.655.000,168.7,71.0,77.0,148.0,744.0,44.8
77,ECZYT,"ECZYT - Eczacıbaşı Yatırım 
	Hisse Senedi",2026/6,June,288.178.917,False,31.068.950.000,0.0092754636703203,0.0089479778090144,31.684,-615,17.838,2.9,74.0,79.0,153.0,0.0,-1.9
78,TEHOL,"TEHOL - Tera Holding 
	Hisse Senedi",2026/6,June,116.070.117,False,91.801.988.800,0.0012643529679174,0.0114520929130293,96.439,-4.637,1.917.747.825,44.0,78.0,78.0,156.0,1652.2,-45.8
79,OZATD,"OZATD - Özata Denizcilik 
	Hisse Senedi",2026/6,June,115.743.507,False,345.800.300.000,0.0003347119912851,0.0178853287667519,344.620,1.180,417.239.874,42.4,81.0,76.0,157.0,360.5,18.2
80,MAGEN,"MAGEN - Margün Enerji 
	Hisse Senedi",2026/6,June,122.815.328,False,110.884.900.000,0.0011075929003858,0.0050795544829494,103.663,7.222,1.587.877.194,13.5,79.0,80.0,159.0,1292.9,29.9
81,SISE,"SISE - Şişecam 
	Hisse Senedi",2026/6,June,269.730.000,False,276.629.675.725,0.000975058078254,0.0006908344458726,133.311,143.319,27.773.232.000,54.4,80.0,81.0,161.0,10296.7,36.7
82,TRHOL,"TRHOL - Tera Finansal Yat. Holding 
	Hisse Senedi",2026/6,June,-56.844.619,False,120.693.800.000,-0.0004709820968434,-0.0071623411119307,130.500,-9.806,13.464.765,13.1,82.0,82.0,164.0,-23.7,-123.6
83,VERUS,"VERUS - Verusa Holding 
	Hisse Senedi",2026/6,June,-161.636.643,False,33.804.000.000,-0.0047815833333333,-0.0209757229547582,38.045,-4.241,491.219.621,1.6,87.0,84.0,171.0,-303.9,-55.0
84,ODINE,"ODINE - Odine Solutions 
	Hisse Senedi",2026/6,June,-71.279.654,False,77.088.650.000,-0.000924645249333,-0.0705079559153038,77.737,-648,33.601.425,22.5,83.0,89.0,172.0,-47.1,-64.1
85,ALARK,"ALARK - Alarko Holding 
	Hisse Senedi",2026/6,June,-1.120.055.000,False,62.121.000.000,-0.0180302152251251,-0.0100446626548221,47.204,14.917,5.281.687.000,10.5,90.0,83.0,173.0,-471.6,13.4
86,KENT,"KENT - Kent Gıda 
	Hisse Senedi",2026/6,June,-415.913.505,False,112.364.000.000,-0.0037014836157488,-0.0529163673756306,112.365,-1,668.321.090,0.0,86.0,88.0,174.0,-160.7,-0.0
87,BSOKE,"BSOKE - Batıçim Çimento 
	Hisse Senedi",2026/3,March,-531.484.541,False,33.536.100.000,-0.0158481320427837,-0.0338262800949879,30.560,2.976,950.760.322,4.3,89.0,86.0,175.0,-178.9,18.9
88,IEYHO,"IEYHO - Işıklar Enerji ve Yapı Holding 
	Hisse Senedi",2026/6,June,-166.299.073,False,124.752.620.776,-0.0013330306967916,-0.079847508270433,124.755,-3,144.196.463,20.3,84.0,91.0,175.0,-86.7,-0.1
89,KUYAS,"KUYAS - Kuyas Yatırım AŞ 
	Hisse Senedi",2026/3,March,-149.748.769,False,29.530.900.000,-0.0050709178860109,-0.0728160069433013,29.080,451,737.908.971,15.6,88.0,90.0,178.0,-492.8,21.9
90,KLYPV,"KLYPV - Kalyon Güneş Teknolojileri 
	Hisse Senedi",2026/6,June,-967.196.673,False,42.258.858.933,-0.0228874299361354,-0.0355202890803022,28.525,13.734,1.659.125.148,3.2,91.0,87.0,178.0,-171.5,50.4
91,MOGAN,"MOGAN - Mogan Enerji 
	Hisse Senedi",2026/6,June,-4.054.547.282,False,63.810.540.720,-0.0635404000068156,-0.0260082904493772,32.551,31.260,12.906.335.960,9.1,96.0,85.0,181.0,-318.3,20.1
92,GUNDG,"GUNDG - Gündoğdu Gıda 
	Hisse Senedi",2026/6,June,-102.938.771,False,31.116.900.000,-0.003308130662116,-0.1189009253545539,31.785,-668,2.783.809,13.5,85.0,97.0,182.0,-2.7,-77.2
93,TKFEN,"TKFEN - Tekfen Holding 
	Hisse Senedi",2026/3,March,-3.437.616.000,False,86.241.200.000,-0.0398604843160809,-0.0885269243462201,80.031,6.210,3.923.085.000,23.2,94.0,92.0,186.0,-114.1,16.0
94,TTRAK,"TTRAK - Türk Traktör 
	Hisse Senedi",2026/6,June,-1.554.592.690,False,51.593.488.750,-0.0301315675226556,-0.1043518634342951,42.628,8.965,4.274.619.629,1.2,92.0,95.0,187.0,-275.0,60.2
95,OTKAR,"OTKAR - Otokar 
	Hisse Senedi",2026/6,June,-2.637.098.000,False,80.520.900.000,-0.0327504784472106,-0.1079186069400093,37.620,42.901,11.221.191.000,6.2,93.0,96.0,189.0,-425.5,175.6
96,PETKM,"PETKM - Petkim 
	Hisse Senedi",2026/6,June,-9.594.053.000,False,109.061.004.000,-0.087969600940039,-0.0886360131139185,59.964,49.097,11.443.347.000,39.1,97.0,93.0,190.0,-119.3,45.4
97,MGROS,"MGROS - Migros 
	Hisse Senedi",2026/6,June,-10.610.088.000,False,103.947.804.470,-0.1020713044786925,-0.1023836688961611,97.498,6.450,10.893.011.000,35.9,98.0,94.0,192.0,-102.7,6.2
98,ANELE,"ANELE - Anel Elektrik 
	Hisse Senedi",2026/6,June,-1.833.036.731,False,42.260.800.000,-0.0433743973374853,-2.1709415749517795,42.400,-139,394.374.066,16.8,95.0,99.0,194.0,-21.5,-16.5
99,SOKM,"SOKM - Şok Marketler 
	Hisse Senedi",2026/6,June,-7.299.918.405,False,35.437.116.483,-0.2059963995225384,-0.1754125941206335,35.835,-398,8.613.465.602,6.3,99.0,98.0,197.0,-118.0,-1.0
