Rank,Ticker,Name,Period,Group,EBIT_TTM,EBIT_Estimated,EnterpriseValue,EarningsYield,RoC,MarketCap_mnTL,NetDebt_mnTL,FinansmanGideri,Volume_mnUSD,EY_Rank,RoC_Rank,Magic_Score,FinansmanGideri_EBIT_%,DebtShareOfCapital_%
22,GUBRF,"GUBRF - Gübre Fabrikaları 
	Hisse Senedi",2026/3,March,11.372.906.180,False,157.204.300.000,0.0723447525290338,0.2756768656269178,161.740,-4.535,2.271.621.446,29.5,33.0,12.0,45.0,20.0,-11.0
23,ULKER,"ULKER - Ülker Bisküvi 
	Hisse Senedi",2026/6,June,12.416.232.000,False,75.945.732.111,0.1634882126344332,0.1235408883297503,33.844,42.102,15.752.359.000,13.1,11.0,34.0,45.0,126.9,41.9
24,OYAKC,"OYAKC - Oyak Çimento 
	Hisse Senedi",2026/6,June,10.102.534.000,False,94.258.764.913,0.1071787224174429,0.1460152384039612,105.012,-10.753,1.682.447.000,8.9,22.0,28.0,50.0,16.7,-15.5
25,PAHOL,"PAHOL - Pasifik Holding 
	Hisse Senedi",2026/6,June,4.903.813.174,False,26.199.400.000,0.1871727281540798,0.0958271785425423,26.200,-1,294.996.172,7.5,6.0,46.0,52.0,6.0,-0.0
26,GESAN,"GESAN - Girişim Elektrik 
	Hisse Senedi",2026/6,June,3.527.866.000,False,33.712.400.000,0.1046459462986912,0.1255162532288397,29.072,4.640,565.125.000,25.5,25.0,33.0,58.0,16.0,16.5
27,EUPWR,"EUPWR - Europower Enerji 
	Hisse Senedi",2026/6,June,3.233.811.000,False,50.296.000.000,0.0642955901065691,0.1914395699947289,47.355,2.941,207.564.000,52.5,40.0,21.0,61.0,6.4,17.4
28,GLRMK,"GLRMK - Gülermak Ağır Sanayi 
	Hisse Senedi",2026/6,June,5.418.533.643,False,51.103.260.000,0.1060310759626685,0.109466610434349,51.487,-384,1.645.441.270,14.7,23.0,41.0,64.0,30.4,-0.8
29,GENIL,"GENIL - Gen İlaç 
	Hisse Senedi",2026/6,June,2.718.310.756,False,55.585.100.000,0.0489035866806032,0.2199524000242985,50.490,5.095,1.323.469.361,9.9,50.0,15.0,65.0,48.7,41.2
30,BRYAT,"BRYAT - Borusan Yatırım 
	Hisse Senedi",2026/6,June,4.163.923.318,False,45.831.800.000,0.0908522754506696,0.119864435249908,46.575,-743,,2.2,29.0,37.0,66.0,,-2.1
31,GLYHO,"GLYHO - Global Yatırım Holding 
	Hisse Senedi",2026/6,June,6.850.712.606,False,99.313.000.000,0.0689810257066043,0.1378048929509385,31.844,67.470,4.108.323.303,1.4,37.0,30.0,67.0,60.0,135.7
32,ASTOR,"ASTOR - Astor Enerji 
	Hisse Senedi",2026/6,June,11.095.868.713,False,292.710.600.000,0.0379073006341417,0.250691893898908,302.144,-9.434,1.474.499.832,215.0,55.0,13.0,68.0,13.3,-21.3
33,CWENE,"CWENE - Cw Enerji 
	Hisse Senedi",2026/6,June,2.885.181.811,False,43.198.243.082,0.0667893322775023,0.1268072742801708,33.772,9.426,2.546.088.301,58.8,38.0,32.0,70.0,88.2,41.4
34,HEDEF,"HEDEF - Hedef Holding 
	Hisse Senedi",2026/6,June,2.881.775.838,False,150.438.400.000,0.0191558527477027,0.3662172590973192,149.460,978,67.097.377,12.4,67.0,3.0,70.0,2.3,12.4
35,ARMGD,"ARMGD - Armada Gıda 
	Hisse Senedi",2026/6,June,2.134.727.930,False,54.643.729.135,0.0390662929449459,0.1949223304141951,49.206,5.438,1.186.724.645,4.9,53.0,18.0,71.0,55.6,49.7
36,DOAS,"DOAS - Doğuş Otomotiv 
	Hisse Senedi",2026/6,June,7.663.350.000,False,68.153.300.000,0.1124428310881498,0.0840936725391831,35.926,32.227,9.457.316.000,4.6,21.0,52.0,73.0,123.4,35.4
37,AKSA,"AKSA - Aksa 
	Hisse Senedi",2026/6,June,4.624.381.000,False,65.326.050.000,0.0707892333915796,0.1109018575921631,42.230,23.096,5.882.204.000,5.9,34.0,40.0,74.0,127.2,55.4
38,AHGAZ,"AHGAZ - Ahlatçı Doğalgaz 
	Hisse Senedi",2026/6,June,12.379.245.880,False,167.148.200.000,0.0740614968034355,0.1049528879483869,102.492,64.656,1.291.438.011,4.0,32.0,43.0,75.0,10.4,54.8
39,TRALT,"TRALT - Türk Altın 
	Hisse Senedi",2026/6,June,7.386.617.000,False,140.564.500.000,0.0525496622546944,0.1313715621221226,162.046,-21.482,,130.2,48.0,31.0,79.0,,-38.2
40,SELEC,"SELEC - Selçuk Ecza Deposu 
	Hisse Senedi",2026/6,June,7.267.176.484,False,215.601.050.000,0.0337065913361739,0.1924877952282388,223.405,-7.804,798.396.927,25.1,60.0,20.0,80.0,11.0,-20.7
41,FROTO,"FROTO - Ford Otosan 
	Hisse Senedi",2026/6,June,27.524.063.000,False,390.779.995.000,0.0704336541076008,0.1028858575941055,278.798,111.982,38.099.705.000,37.3,36.0,45.0,81.0,138.4,41.9
42,EFOR,"EFOR - Efor Yat. San. 
	Hisse Senedi",2026/6,June,1.179.094.616,False,42.459.740.000,0.0277697088112174,0.1942477740863722,39.596,2.864,1.136.873.813,32.5,62.0,19.0,81.0,96.4,47.2
43,RYSAS,"RYSAS - Reysaş Taşımacılık 
	Hisse Senedi",2026/6,June,4.127.927.783,False,58.417.300.000,0.0706627622810366,0.0877658867577896,54.200,4.217,2.880.848.828,5.8,35.0,49.0,84.0,69.8,9.0
44,AGHOL,"AGHOL - Anadolu Grubu Holding 
	Hisse Senedi",2026/6,June,18.591.195.000,False,177.493.042.602,0.1047432323402299,0.0587915450201582,80.025,97.468,42.198.142.000,3.2,24.0,62.0,86.0,227.0,30.8
45,ASELS,"ASELS - Aselsan 
	Hisse Senedi",2026/6,June,48.613.117.000,False,1.848.704.400.000,0.0262957761121788,0.1486466792520939,1.814.880,33.824,9.659.813.000,275.7,63.0,27.0,90.0,19.9,10.3
46,TABGD,"TABGD - Tab Gıda 
	Hisse Senedi",2026/6,June,3.357.226.000,False,63.747.904.000,0.0526641001404532,0.10293662688742,61.926,1.822,1.869.269.000,5.2,47.0,44.0,91.0,55.7,5.6
47,ENKAI,"ENKAI - Enka İnşaat 
	Hisse Senedi",2026/6,June,27.709.033.000,False,355.363.200.000,0.0779738391594852,0.0605785682532935,527.700,-172.337,2.422.422.000,25.1,31.0,60.0,91.0,8.7,-37.7
48,CIMSA,"CIMSA - Çimsa 
	Hisse Senedi",2026/6,June,4.366.096.000,False,67.935.555.424,0.0642682020155886,0.0844197447679471,41.682,26.254,1.939.705.000,7.8,41.0,50.0,91.0,44.4,50.8
49,KCAER,"KCAER - Kocaer Çelik Sanayi 
	Hisse Senedi",2026/6,June,1.681.241.869,False,29.472.150.000,0.0570451042424797,0.0957689269379185,27.059,2.413,1.609.948.074,5.4,46.0,47.0,93.0,95.8,13.7
50,ALKLC,"ALKLC - Altınkılıç Gıda 
	Hisse Senedi",2026/6,June,618.838.065,False,54.439.800.000,0.0113673831461541,0.1654180602867963,51.408,3.032,1.216.545.328,13.4,71.0,24.0,95.0,196.6,81.0
51,AKSEN,"AKSEN - Aksa Enerji 
	Hisse Senedi",2026/6,June,9.558.170.230,False,156.603.988.291,0.0610340153804186,0.0831511801632379,97.126,59.478,2.992.461.836,18.2,42.0,53.0,95.0,31.3,51.7
52,KRDMD,"KRDMD - Kardemir (D) 
	Hisse Senedi",2026/6,June,3.432.029.164,False,34.547.244.072,0.0993430664638654,0.0287096591723832,34.330,217,2.977.696.401,52.4,27.0,69.0,96.0,86.8,0.2
53,NUHCM,"NUHCM - Nuh Çimento 
	Hisse Senedi",2026/6,June,1.776.217.582,False,26.840.641.440,0.0661764207822896,0.0697544869005849,31.605,-4.764,358.223.798,0.3,39.0,58.0,97.0,20.2,-18.7
54,BRSAN,"BRSAN - Borusan Birleşik Boru Fab. 
	Hisse Senedi",2026/6,June,4.527.097.000,False,108.683.495.539,0.0416539510212293,0.0921514911184109,101.296,7.388,1.130.799.000,30.6,51.0,48.0,99.0,25.0,15.0
55,LYDHO,"LYDHO - Lydia Holding 
	Hisse Senedi",2026/6,June,1.084.094.403,False,48.808.365.718,0.0222112415987049,0.1177860432566358,50.018,-1.210,12.130.652,1.5,66.0,38.0,104.0,1.1,-13.1
56,KCHOL,"KCHOL - Koç Holding 
	Hisse Senedi",2026/6,June,151.850.000.000,False,3.814.126.415.680,0.0398125241407153,0.076923232791941,551.811,3.262.315,89.148.000.000,104.5,52.0,54.0,106.0,58.7,165.3
57,CEMZY,"CEMZY - Cem Zeytin 
	Hisse Senedi",2026/6,June,526.947.439,False,32.988.600.000,0.0159736223725771,0.1120057544289746,33.028,-39,308.788.603,11.0,69.0,39.0,108.0,58.6,-0.8
58,ENERY,"ENERY - Enerya Enerji 
	Hisse Senedi",2026/6,June,5.374.384.980,False,93.609.600.000,0.0574127544610809,0.0535161864211642,98.550,-4.940,661.013.660,12.1,45.0,63.0,108.0,12.3,-4.9
59,BIMAS,"BIMAS - Bim Birleşik Mağazalar A.Ş 
	Hisse Senedi",2026/6,June,20.822.769.000,False,534.587.100.000,0.0389511250832651,0.074221201795418,502.200,32.387,8.853.042.000,85.2,54.0,55.0,109.0,42.5,11.5
60,THYAO,"THYAO - Türk Hava Yolları 
	Hisse Senedi",2026/6,June,60.502.000.000,False,1.028.518.000.000,0.0588244444919777,0.0338634893129241,408.135,620.383,38.145.000.000,332.1,43.0,67.0,110.0,63.0,34.7
61,SAHOL,"SAHOL - Sabancı Holding 
	Hisse Senedi",2026/6,June,98.671.019.000,False,3.308.713.859.126,0.0298215630607788,0.0844012202851666,195.860,3.112.854,20.553.199.000,63.8,61.0,51.0,112.0,20.8,266.3
62,AKFYE,"AKFYE - Akfen Yenilenebilir Enerji 
	Hisse Senedi",2026/6,June,2.164.023.000,False,37.608.856.065,0.0575402505262609,0.0282102179634631,26.261,11.348,2.234.036.000,5.5,44.0,70.0,114.0,103.2,14.8
63,TOASO,"TOASO - Tofaş Fabrika 
	Hisse Senedi",2026/6,June,7.369.281.000,False,201.384.200.000,0.0365931438514044,0.0730850138303329,142.250,59.134,3.331.377.000,23.5,58.0,57.0,115.0,45.2,58.6
64,ISDMR,"ISDMR - İskenderun Demir Çelik 
	Hisse Senedi",2026/6,June,8.164.848.000,False,163.440.300.000,0.0499561491260111,0.0440065254618923,166.170,-2.730,2.779.520.000,2.1,49.0,66.0,115.0,34.0,-1.5
65,ARCLK,"ARCLK - Arçelik 
	Hisse Senedi",2026/6,June,9.504.573.000,False,255.551.103.578,0.0371924553129507,0.0593858582829186,61.897,193.654,37.304.743.000,3.4,57.0,61.0,118.0,392.5,121.0
66,EREGL,"EREGL - Ereğli Demir Çelik 
	Hisse Senedi",2026/6,June,11.450.867.000,False,302.712.300.000,0.0378275577173441,0.0261125502572378,263.200,39.512,14.182.278.000,122.7,56.0,72.0,128.0,123.9,9.0
67,AKCNS,"AKCNS - Akçansa 
	Hisse Senedi",2026/6,June,1.198.152.000,False,47.503.689.376,0.0252222935890347,0.0459117391731685,47.058,446,1.082.387.000,2.6,64.0,65.0,129.0,90.3,1.7
68,AYGAZ,"AYGAZ - Aygaz 
	Hisse Senedi",2026/6,June,2.315.989.000,False,66.668.596.399,0.034738829450494,0.0270138126035687,70.611,-3.942,1.020.767.000,6.7,59.0,71.0,130.0,44.1,-4.6
69,BIGEN,"BIGEN - Birleşim Grup Enerji 
	Hisse Senedi",2026/6,June,416.148.707,False,81.989.500.000,0.0050756341604717,0.0741074420790651,78.703,3.287,495.242.980,16.2,76.0,56.0,132.0,119.0,58.5
70,RALYH,"RALYH - Ral Yatırım Holding 
	Hisse Senedi",2026/6,June,816.604.057,False,95.076.500.000,0.0085889158414539,0.0669231020552063,91.408,3.668,606.437.861,16.6,74.0,59.0,133.0,74.3,30.1
71,CVKMD,"CVKMD - Cvk Maden 
	Hisse Senedi",2026/6,June,593.529.812,False,64.160.300.000,0.0092507331168962,0.0473764234879659,60.442,3.718,2.232.438.924,13.0,72.0,64.0,136.0,376.1,29.7
72,PGSUS,"PGSUS - Pegasus Hava Taşımacılığı 
	Hisse Senedi",2026/6,June,6.505.131.095,False,259.393.600.000,0.0250782251181216,0.0197079296872927,74.300,185.094,15.105.858.549,37.6,65.0,74.0,139.0,232.2,56.1
73,KLRHO,"KLRHO - Kiler Holding 
	Hisse Senedi",2026/6,June,1.628.500.000,False,96.250.050.000,0.0169194717301445,0.0250639785563773,103.106,-6.856,726.222.000,6.9,68.0,73.0,141.0,44.6,-10.6
74,PASEU,"PASEU - Pasifik Eurasia 
	Hisse Senedi",2026/6,June,163.949.433,False,105.373.400.000,0.001555890129767,0.031128704143839,103.757,1.617,318.450.606,38.0,77.0,68.0,145.0,194.2,30.7
75,SASA,"SASA - Sasa Polyester Sanayi A.Ş. 
	Hisse Senedi",2026/6,June,3.978.002.000,False,258.484.599.571,0.0153897060273807,0.0130983071911711,122.329,136.155,29.594.655.000,144.0,70.0,76.0,146.0,744.0,44.8
76,ECZYT,"ECZYT - Eczacıbaşı Yatırım 
	Hisse Senedi",2026/6,June,288.178.917,False,31.987.700.000,0.0090090540113856,0.0089479778090144,32.602,-615,17.838,3.0,73.0,78.0,151.0,0.0,-1.9
77,TEHOL,"TEHOL - Tera Holding 
	Hisse Senedi",2026/6,June,116.070.117,False,85.535.051.200,0.0013569889229223,0.0114520929130293,90.172,-4.637,1.917.747.825,43.4,78.0,77.0,155.0,1652.2,-45.8
78,ECILC,"ECILC - Eczacıbaşı İlaç 
	Hisse Senedi",2026/6,June,278.500.000,False,50.941.072.000,0.0054671012812608,0.003643140841588,49.476,1.465,838.782.000,7.0,75.0,80.0,155.0,301.2,1.9
79,OZATD,"OZATD - Özata Denizcilik 
	Hisse Senedi",2026/6,June,115.743.507,False,329.568.175.000,0.0003511974631652,0.0178853287667519,328.388,1.180,417.239.874,40.5,81.0,75.0,156.0,360.5,18.2
80,MAGEN,"MAGEN - Margün Enerji 
	Hisse Senedi",2026/6,June,122.815.328,False,105.633.900.000,0.0011626507020946,0.0050795544829494,98.412,7.222,1.587.877.194,14.9,79.0,79.0,158.0,1292.9,29.9
81,SISE,"SISE - Şişecam 
	Hisse Senedi",2026/6,June,269.730.000,False,263.825.440.970,0.0010223805521126,0.0006908344458726,120.507,143.319,27.773.232.000,46.3,80.0,81.0,161.0,10296.7,36.7
82,TRHOL,"TRHOL - Tera Finansal Yat. Holding 
	Hisse Senedi",2026/6,June,-56.844.619,False,97.968.800.000,-0.0005802318595307,-0.0071623411119307,107.775,-9.806,13.464.765,12.2,82.0,82.0,164.0,-23.7,-123.6
83,VERUS,"VERUS - Verusa Holding 
	Hisse Senedi",2026/6,June,-161.636.643,False,34.819.000.000,-0.0046421965880697,-0.0209757229547582,39.060,-4.241,491.219.621,1.6,86.0,84.0,170.0,-303.9,-55.0
84,ALARK,"ALARK - Alarko Holding 
	Hisse Senedi",2026/6,June,-1.120.055.000,False,61.495.500.000,-0.018213609125871,-0.0100446626548221,46.579,14.917,5.281.687.000,11.2,89.0,83.0,172.0,-471.6,13.4
85,KENT,"KENT - Kent Gıda 
	Hisse Senedi",2026/6,June,-415.913.505,False,115.911.500.000,-0.003588198798221,-0.0529163673756306,115.912,-1,668.321.090,0.0,85.0,88.0,173.0,-160.7,-0.0
86,IEYHO,"IEYHO - Işıklar Enerji ve Yapı Holding 
	Hisse Senedi",2026/6,June,-166.299.073,False,118.012.033.684,-0.0014091704702333,-0.079847508270433,118.015,-3,144.196.463,20.5,83.0,90.0,173.0,-86.7,-0.1
87,BSOKE,"BSOKE - Batıçim Çimento 
	Hisse Senedi",2026/3,March,-531.484.541,False,42.304.100.000,-0.0125634286274852,-0.0338262800949879,39.328,2.976,950.760.322,4.2,88.0,86.0,174.0,-178.9,18.9
88,KUYAS,"KUYAS - Kuyas Yatırım AŞ 
	Hisse Senedi",2026/3,March,-149.748.769,False,27.990.900.000,-0.0053499090418671,-0.0728160069433013,27.540,451,737.908.971,13.7,87.0,89.0,176.0,-492.8,21.9
89,KLYPV,"KLYPV - Kalyon Güneş Teknolojileri 
	Hisse Senedi",2026/6,June,-967.196.673,False,39.222.771.065,-0.024659060202419,-0.0355202890803022,25.489,13.734,1.659.125.148,3.1,90.0,87.0,177.0,-171.5,50.4
90,MOGAN,"MOGAN - Mogan Enerji 
	Hisse Senedi",2026/6,June,-4.054.547.282,False,65.689.423.880,-0.06172298434839,-0.0260082904493772,34.430,31.260,12.906.335.960,9.4,95.0,85.0,180.0,-318.3,20.1
91,GUNDG,"GUNDG - Gündoğdu Gıda 
	Hisse Senedi",2026/6,June,-102.938.771,False,44.844.900.000,-0.0022954398604969,-0.1189009253545539,45.513,-668,2.783.809,14.2,84.0,96.0,180.0,-2.7,-77.2
92,TKFEN,"TKFEN - Tekfen Holding 
	Hisse Senedi",2026/3,March,-3.437.616.000,False,83.540.200.000,-0.0411492431188816,-0.0885269243462201,77.330,6.210,3.923.085.000,23.3,94.0,91.0,185.0,-114.1,16.0
93,TTRAK,"TTRAK - Türk Traktör 
	Hisse Senedi",2026/6,June,-1.554.592.690,False,51.918.706.094,-0.029942824214318,-0.1043518634342951,42.954,8.965,4.274.619.629,1.2,91.0,94.0,185.0,-275.0,60.2
94,OTKAR,"OTKAR - Otokar 
	Hisse Senedi",2026/6,June,-2.637.098.000,False,80.670.900.000,-0.0326895819930111,-0.1079186069400093,37.770,42.901,11.221.191.000,6.6,92.0,95.0,187.0,-425.5,175.6
95,PETKM,"PETKM - Petkim 
	Hisse Senedi",2026/6,June,-9.594.053.000,False,100.849.548.000,-0.0951323351493851,-0.0886360131139185,51.752,49.097,11.443.347.000,33.9,96.0,92.0,188.0,-119.3,45.4
96,MGROS,"MGROS - Migros 
	Hisse Senedi",2026/6,June,-10.610.088.000,False,102.137.262.141,-0.1038806776062272,-0.1023836688961611,95.687,6.450,10.893.011.000,34.7,97.0,93.0,190.0,-102.7,6.2
97,ANELE,"ANELE - Anel Elektrik 
	Hisse Senedi",2026/6,June,-1.833.036.731,False,54.662.800.000,-0.0335335315973568,-2.1709415749517795,54.802,-139,394.374.066,15.5,93.0,98.0,191.0,-21.5,-16.5
98,SOKM,"SOKM - Şok Marketler 
	Hisse Senedi",2026/6,June,-7.299.918.405,False,33.924.226.963,-0.215183043463446,-0.1754125941206335,34.322,-398,8.613.465.602,6.3,98.0,97.0,195.0,-118.0,-1.0
